Date,Return_true,Return_pred,Signal,StrategyReturn
2012-07-19,-0.0113913144340997,-0.0009495868148270704,-1.0,0.0113913144340997
2012-07-26,0.0034457817297566,-0.0012351631713557252,-1.0,-0.0034457817297566
2012-08-02,0.0286403224706361,-0.0011064582390888187,-1.0,-0.0286403224706361
2012-08-09,0.009766486799128,-0.0013636907755804793,-1.0,-0.009766486799128
2012-08-16,-0.0094109389029348,-0.0018236729731623995,-1.0,0.0094109389029348
2012-08-23,-0.0012095018663105,-0.0012386755935365154,-1.0,0.0012095018663105
2012-08-30,0.0230787691720744,-0.0016875222861798221,-1.0,-0.0230787691720744
2012-09-06,0.0194243379754786,-0.001300878804285286,-1.0,-0.0194243379754786
2012-09-13,0.0008187602369105,-0.0004253329606053311,-1.0,-0.0008187602369105
2012-09-20,-0.014210182033346,-0.0015521300385205948,-1.0,0.014210182033346
2012-09-27,0.0155728156809615,-0.0018167411099609578,-1.0,-0.0155728156809615
2012-12-27,0.0360992508858437,-0.0010916406242474652,-1.0,-0.0360992508858437
2013-01-03,0.0092210053294747,-0.0017537127133835484,-1.0,-0.0092210053294747
2013-01-10,0.0062355955005006,0.0006164979304475131,1.0,0.0062355955005006
2013-01-17,0.0094820484118711,-0.000706595570571418,-1.0,-0.0094820484118711
2013-01-24,0.0019391579927159,-0.0012760874329435842,-1.0,-0.0019391579927159
2013-01-31,0.0083813606451066,-0.0013494905098540176,-1.0,-0.0083813606451066
2013-02-07,0.0087716492690468,-0.0016299455602415832,-1.0,-0.0087716492690468
2013-02-14,-0.012355197693556,-0.00205016477054978,-1.0,0.012355197693556
2013-02-21,0.0078804837904886,-0.0024656488110071043,-1.0,-0.0078804837904886
2013-02-28,0.0206931015506253,-0.0025771821211596343,-1.0,-0.0206931015506253
2013-03-07,0.0125197821740314,-0.002324457364872836,-1.0,-0.0125197821740314
2013-03-14,-0.0152372456853493,-0.002384478670675947,-1.0,0.0152372456853493
2013-03-21,0.0192921576138163,-0.0029166488059079046,-1.0,-0.0192921576138163
2013-03-28,-0.0051837802628567,-0.002841928100220943,-1.0,0.0051837802628567
2013-04-04,0.021140319571983,-0.0023723630573056,-1.0,-0.021140319571983
2013-04-11,-0.0322366831853315,-4.625775862345747e-05,-1.0,0.0322366831853315
2013-04-18,0.0280194817653907,-0.00010711996448477075,-1.0,-0.0280194817653907
2013-04-25,0.0077289827565207,-0.0003610956099423796,-1.0,-0.0077289827565207
2013-05-02,0.0194037728381548,-0.00048805912211113826,-1.0,-0.0194037728381548
2013-05-09,0.0149900247177434,-0.0004959215261008507,-1.0,-0.0149900247177434
2013-05-16,0.0006650369268736,-0.001091175836601924,-1.0,-0.0006650369268736
2013-05-23,0.0022944066006633,-0.000977022040052316,-1.0,-0.0022944066006633
2013-05-30,-0.018870953283578,-0.0017414545615589596,-1.0,0.018870953283578
2013-06-06,0.0090534927289853,-0.0011517358229156715,-1.0,-0.0090534927289853
2013-06-13,-0.0297290798729372,-0.0011705144324938254,-1.0,0.0297290798729372
2013-06-20,0.0104839808078178,-0.0014149410687829848,-1.0,-0.0104839808078178
2013-06-27,0.0065189082778118,-0.0015148335684638022,-1.0,-0.0065189082778118
2013-07-04,0.0374828119224242,-0.001342892809318374,-1.0,-0.0374828119224242
2013-07-11,0.0085038412721676,-0.0008882078451084643,-1.0,-0.0085038412721676
2013-07-18,0.0003557335124702,-0.0003079413552795889,-1.0,-0.0003557335124702
2013-07-25,0.0101888210590566,-0.0003822106100303498,-1.0,-0.0101888210590566
2013-08-01,-0.0050527014577728,-0.0008904102538219883,-1.0,0.0050527014577728
2013-08-08,-0.0203463132543069,-0.0006641196252249093,-1.0,0.0203463132543069
2013-08-15,-0.0019252013414554,-0.0008065037948311515,-1.0,0.0019252013414554
2013-08-22,-0.0114465755311874,-0.001001260431264189,-1.0,0.0114465755311874
2013-08-29,0.0108442316164323,-0.0011305979527514187,-1.0,-0.0108442316164323
2013-09-05,0.0178561405450476,-0.0011771676829636615,-1.0,-0.0178561405450476
2013-09-12,0.0223004419263883,-0.00041272039202593205,-1.0,-0.0223004419263883
2013-09-19,-0.0179299605459339,-0.0009249015386344633,-1.0,0.0179299605459339
2013-09-26,-0.0074116009866793,-0.001199686106093512,-1.0,0.0074116009866793
2013-10-03,0.0092048167145168,-0.001152151298633727,-1.0,-0.0092048167145168
2013-10-10,0.0236582165325955,0.0007373392469984534,1.0,0.0236582165325955
2013-10-17,0.0110803860850374,-0.00048571111006554554,-1.0,-0.0110803860850374
2013-10-24,0.0036471898929457,-0.00045650348367132074,-1.0,-0.0036471898929457
2013-10-31,-0.0049038831760093,-0.0008818168413659946,-1.0,0.0049038831760093
2013-11-07,0.0245071206435634,-0.00114409822040561,-1.0,-0.0245071206435634
2013-11-14,0.0035633109602661,-0.0009568083122680044,-1.0,-0.0035633109602661
2013-11-21,0.0067033418623214,-0.0006552225441131224,-1.0,-0.0067033418623214
2013-11-28,-0.0121095356387561,-0.0006603695943984522,-1.0,0.0121095356387561
2013-12-05,-0.0045367854790656,-0.0019987677615427315,-1.0,0.0045367854790656
2013-12-12,0.0186870429357668,0.0004663799593451596,1.0,0.0186870429357668
2013-12-19,0.0129743349935456,0.0002914392600974724,1.0,0.0129743349935456
2013-12-26,0.0002882947234867,0.0003187757974240895,1.0,0.0002882947234867
2014-01-02,0.0039282146272912,-0.0013857907659926875,-1.0,-0.0039282146272912
2014-01-09,0.0042385852859077,-0.0015222274729573368,-1.0,-0.0042385852859077
2014-01-16,-0.0088775828179485,0.0009200295148679919,1.0,-0.0088775828179485
2014-01-23,-0.0196685230717355,0.0002290677667502194,1.0,-0.0196685230717355
2014-01-30,-0.0098117188199102,-0.0010543552307449428,-1.0,0.0098117188199102
2014-02-06,0.0306832388360973,-0.0001551792727884972,-1.0,-0.0306832388360973
2014-02-13,0.0059380898702547,-0.0003807958227433783,-1.0,-0.0059380898702547
2014-02-20,0.0092994595912569,-0.0021571994641687185,-1.0,-0.0092994595912569
2014-02-27,0.0126201176552829,-0.002583796604125595,-1.0,-0.0126201176552829
2014-03-06,-0.0160701961858737,-0.0017329796894844205,-1.0,0.0160701961858737
2014-03-13,0.0137825878504447,-0.0016542369708550226,-1.0,-0.0137825878504447
2014-03-20,-0.01702795189978,-0.0016384902393226806,-1.0,0.01702795189978
2014-03-27,0.0261084329600764,-0.002541999495911512,-1.0,-0.0261084329600764
2014-04-03,-0.0294275593562911,-0.0009415991487738295,-1.0,0.0294275593562911
2014-04-10,0.0174810819064372,0.0008926472149652081,1.0,0.0174810819064372
2014-04-17,0.0076959196666894,0.0011861555857074677,1.0,0.0076959196666894
2014-04-24,0.0026582119284297,-0.00042547178807138665,-1.0,-0.0026582119284297
2014-05-01,-0.0034574100350477,-0.0008757791281067201,-1.0,0.0034574100350477
2014-05-08,-0.0014926595123254,0.00048033998318975464,1.0,-0.0014926595123254
2014-05-15,0.0116184919976021,-0.0003069422621188287,-1.0,-0.0116184919976021
2014-05-22,0.0145567090384854,-0.0008854563709355469,-1.0,-0.0145567090384854
2014-05-29,0.0107546545759804,-0.0019272119398513316,-1.0,-0.0107546545759804
2014-06-05,-0.0046911866921783,-0.0024792542624971423,-1.0,0.0046911866921783
2014-06-12,0.0150767772006359,-0.0025172562689784344,-1.0,-0.0150767772006359
2014-06-19,-0.005307503114988,-0.002885309431975874,-1.0,0.005307503114988
2014-06-26,0.0188036246936507,-0.0029767817683482058,-1.0,-0.0188036246936507
2014-07-03,-0.0094289409484487,-0.0017966773924146522,-1.0,0.0094289409484487
2014-07-10,-0.003213960892352,-0.00019712654856522511,-1.0,0.003213960892352
2014-07-17,0.0149106741940308,0.0003637621070933532,1.0,0.0149106741940308
2014-07-24,-0.0283877228115683,0.00046337000830204157,1.0,-0.0283877228115683
2014-07-31,-0.0107259945954139,-0.00011881191166066876,-1.0,0.0107259945954139
2014-08-07,0.0244586792292746,-0.0001579189336031409,-1.0,-0.0244586792292746
2014-08-14,0.0189246168370242,-0.0004992853083822936,-1.0,-0.0189246168370242
2014-08-21,0.0032032053336363,-0.0013294339309055058,-1.0,-0.0032032053336363
2014-08-28,0.0003496211821651,-0.001318756552588554,-1.0,-0.0003496211821651
2014-09-04,0.0004494646635491,-0.0014616469932250838,-1.0,-0.0004494646635491
2014-09-11,0.007559728273395,-0.0012163494033564383,-1.0,-0.007559728273395
2014-09-18,-0.0275283114137412,-0.001032780701499186,-1.0,0.0275283114137412
2014-09-25,-0.0053691078686233,-0.0012658639883739646,-1.0,0.0053691078686233
2014-10-02,-0.0084729712935409,-0.0012577513108628182,-1.0,0.0084729712935409
2014-10-09,-0.0341448482101709,-0.00016061950580218657,-1.0,0.0341448482101709
2014-10-16,0.0454432726524451,-0.00029441428987766777,-1.0,-0.0454432726524451
2014-10-23,0.022572047101848,8.159852107456386e-05,1.0,0.022572047101848
2014-10-30,0.018731981736682,-0.0006638790007106778,-1.0,-0.018731981736682
2014-11-06,0.0051064318858013,-0.0006315560596892419,-1.0,-0.0051064318858013
2014-11-13,0.0067843625959502,7.666311515761239e-05,1.0,0.0067843625959502
2014-11-20,0.0099703436241327,-7.858034461081093e-05,-1.0,-0.0099703436241327
2014-11-27,9.632669789194635e-05,0.0004930271701621281,1.0,9.632669789194635e-05
2014-12-04,-0.0168510329179749,-0.0012859035118629306,-1.0,0.0168510329179749
2014-12-11,0.0126043873316623,0.0009854476712161853,1.0,0.0126043873316623
2014-12-18,0.004776188469151,0.00043021615056498076,1.0,0.004776188469151
2014-12-25,-0.0052868191543167,-0.00015799282905557503,-1.0,0.0052868191543167
2015-01-01,0.0017500158432728,-0.0019667847209736567,-1.0,-0.0017500158432728
2015-01-08,-0.03398510082721,-0.0011593251877361262,-1.0,0.03398510082721
2015-01-15,0.0349559708693707,0.0005877950232717806,1.0,0.0349559708693707
2015-01-22,-0.0201433564270647,0.00013874906350937313,1.0,-0.0201433564270647
2015-01-29,0.0202401353120915,0.0003575271995099563,1.0,0.0202401353120915
2015-02-05,0.0134929180279845,0.00036370397498699554,1.0,0.0134929180279845
2015-02-12,0.0050608917938443,0.00020825458448825418,1.0,0.0050608917938443
2015-02-19,0.0066450626657941,-0.0006424074058249353,-1.0,-0.0066450626657941
2015-02-26,-0.0043617998616074,-0.0006122668533602026,-1.0,0.0043617998616074
2015-03-05,-0.0160935899977738,-0.0007166926793929329,-1.0,0.0160935899977738
2015-03-12,0.0115219261199266,-0.00046857057579298216,-1.0,-0.0115219261199266
2015-03-19,-0.0203973984641763,-0.0007583863291439059,-1.0,0.0203973984641763
2015-03-26,0.010137078659631,-0.0009717323258764251,-1.0,-0.010137078659631
2015-04-02,0.0118460298952811,-0.0006453175330733327,-1.0,-0.0118460298952811
2015-04-09,0.0070123746960213,0.0004590683904171635,1.0,0.0070123746960213
2015-04-16,0.0037482716828209,0.0007736330981383692,1.0,0.0037482716828209
2015-04-23,-0.0128689899050948,0.0009580941986916591,1.0,-0.0128689899050948
2015-04-30,0.001964481363494,0.000642965541302153,1.0,0.001964481363494
2015-05-07,0.0158644394251021,0.0003954588756589864,1.0,0.0158644394251021
2015-05-14,0.0060604046347663,0.00041796490256573705,1.0,0.0060604046347663
2015-05-21,-0.0048829395348439,0.0004171492492415931,1.0,-0.0048829395348439
2015-05-28,-0.0110271088860827,-0.00012772666643493376,-1.0,0.0110271088860827
2015-06-04,0.0071129608494766,-0.00045549485172412187,-1.0,-0.0071129608494766
2015-06-11,0.005419276298423,4.854453279895261e-05,1.0,0.005419276298423
2015-06-18,-0.0138182526746737,-0.0002550815483707158,-1.0,0.0138182526746737
2015-06-25,-0.0073727714400755,-0.000611218354767554,-1.0,0.0073727714400755
2015-07-02,-0.0116931658628498,-0.00041873897592341195,-1.0,0.0116931658628498
2015-07-09,0.0354785093334113,0.0006101935467010087,1.0,0.0354785093334113
2015-07-16,-0.0100363212030378,0.0018363720792525342,1.0,-0.0100363212030378
2015-07-23,0.003040346424485,0.0006275515543754594,1.0,0.003040346424485
2015-07-30,-0.0117853384654198,0.0005176371546481173,1.0,-0.0117853384654198
2015-08-06,0.0014868076392042,0.0007005999648522246,1.0,0.0014868076392042
2015-08-13,-0.0227333224070003,0.0005856996346917501,1.0,-0.0227333224070003
2015-08-20,-0.0233119841454669,0.00022034466033601173,1.0,-0.0233119841454669
2015-08-27,-0.0188448157603629,0.000769948123654583,1.0,-0.0188448157603629
2015-09-03,0.0015333699967792,0.002666988825539128,1.0,0.0015333699967792
2015-09-10,0.0196169492461466,0.0012435833273707736,1.0,0.0196169492461466
2015-09-17,-0.0347947411916411,0.0005524328015111171,1.0,-0.0347947411916411
2015-09-24,0.0011860157027197,0.00036166242121052534,1.0,0.0011860157027197
2015-10-01,0.0461769591331426,0.00017685188942527223,1.0,0.0461769591331426
2015-10-08,0.005649639790751,-8.922220261510787e-05,-1.0,-0.005649639790751
2015-10-15,0.0142782566184012,5.460305541377434e-05,1.0,0.0142782566184012
2015-10-22,0.0172436119391026,0.00023537774962398134,1.0,0.0172436119391026
2015-10-29,0.0063007445587288,-0.0001591081074789855,-1.0,-0.0063007445587288
2015-11-05,-0.0255919778557478,-0.00021237662274673798,-1.0,0.0255919778557478
2015-11-12,0.0179492744502898,0.0006315789837153562,1.0,0.0179492744502898
2015-11-19,0.0036851615897246,0.0003928485796736328,1.0,0.0036851615897246
2015-11-26,-0.0178828309630123,0.0004831505997379443,1.0,-0.0178828309630123
2015-12-03,0.0012636355178896,-0.001145463912266413,-1.0,-0.0012636355178896
2015-12-10,-0.0049179526923026,0.0014796290701628097,1.0,-0.0049179526923026
2015-12-17,0.0039945562644083,0.0013187527928466317,1.0,0.0039945562644083
2015-12-24,-0.0029050526270495,0.0009156875680533358,1.0,-0.0029050526270495
2015-12-31,-0.0493666832681611,-0.0016931023657334365,-1.0,0.0493666832681611
2016-01-07,-0.0109851955192752,-0.0020443238018941806,-1.0,0.0109851955192752
2016-01-14,-0.0276812644520711,0.00016571466573611177,1.0,-0.0276812644520711
2016-01-21,0.0128792989759771,0.0005029903880208044,1.0,0.0128792989759771
2016-01-28,0.0130813172924284,-7.194760765777766e-06,-1.0,-0.0130813172924284
2016-02-04,-0.0466892499991242,-0.0003891912609814923,-1.0,0.0466892499991242
2016-02-11,0.0492432365606614,-0.0006106852153236792,-1.0,-0.0492432365606614
2016-02-18,0.0178009872417961,-0.0009560554828347554,-1.0,-0.0178009872417961
2016-02-25,0.0214515562558315,-0.0013487474815779344,-1.0,-0.0214515562558315
2016-03-03,-0.0012018006284266,-0.0013212474339422088,-1.0,0.0012018006284266
2016-03-10,0.0251887949828812,-0.0012602207453750267,-1.0,-0.0251887949828812
2016-03-17,-0.0074064202308914,-0.0018358231005366481,-1.0,0.0074064202308914
2016-03-24,0.0168908171362449,-0.0021838729683919004,-1.0,-0.0168908171362449
2016-03-31,-0.007668516581754,-0.0016149236053968018,-1.0,0.007668516581754
2016-04-07,0.0197112950501194,0.0012301373814108433,1.0,0.0197112950501194
2016-04-14,0.0046042650509408,0.0014868355157208434,1.0,0.0046042650509408
2016-04-21,-0.0073002869767604,0.0014674562462414593,1.0,-0.0073002869767604
2016-04-28,-0.0120266262085575,0.001191700612344565,1.0,-0.0120266262085575
2016-05-05,0.007727301214337,0.0013946549090493889,1.0,0.007727301214337
2016-05-12,-0.0114909294599963,0.0013140468236149034,1.0,-0.0114909294599963
2016-05-19,0.0248597110362149,0.0010266670624228297,1.0,0.0248597110362149
2016-05-26,0.0074721442816869,0.0007628692624741579,1.0,0.0074721442816869
2016-06-02,0.0055319022236766,0.00023991205999940185,1.0,0.0055319022236766
2016-06-09,-0.017648556309755,0.00032965202689193203,1.0,-0.017648556309755
2016-06-16,0.0116419592803609,0.0005231553923217045,1.0,0.0116419592803609
2016-06-23,-0.0011419754717643,-0.0002280722094082999,-1.0,0.0011419754717643
2016-06-30,0.0002387849097251,0.0020917724375462067,1.0,0.0002387849097251
2016-07-07,0.0309667252036911,0.001071547533521421,1.0,0.0309667252036911
2016-07-14,0.000693779207908,0.0013301339219617158,1.0,0.000693779207908
2016-07-21,0.0023093445505972,0.0009907368353630846,1.0,0.0023093445505972
2016-07-28,-0.0016620825738522,0.0011026443674688811,1.0,-0.0016620825738522
2016-08-04,0.010297516596764,0.001394044716643665,1.0,0.010297516596764
2016-08-11,0.000960214794941,0.0010356821461210868,1.0,0.000960214794941
2016-08-18,-0.0053144145097929,0.0002004527413814743,1.0,-0.0053144145097929
2016-08-25,-0.0014253133820565,0.0004604559180337197,1.0,-0.0014253133820565
2016-09-01,0.0051388842356052,0.00026072384571943955,1.0,0.0051388842356052
2016-09-08,-0.0148921275077507,0.0009134295035925164,1.0,-0.0148921275077507
2016-09-15,0.0087868572417999,0.0009875638489974356,1.0,0.0087868572417999
2016-09-22,-0.0065392764683211,0.0010881037228536946,1.0,-0.0065392764683211
2016-09-29,0.0051108734591744,0.0008131194132889685,1.0,0.0051108734591744
2016-10-06,-0.0129204742046251,-5.414452203309416e-05,-1.0,0.0129204742046251
2016-10-13,0.0040761338283346,-0.00012090271949644754,-1.0,-0.0040761338283346
2016-10-20,-0.0033250568934253,0.00020497006444019036,1.0,-0.0033250568934253
2016-10-27,-0.0208088556090233,0.0003268074964535915,1.0,-0.0208088556090233
2016-11-03,0.0382475684581242,0.00021001843890113713,1.0,0.0382475684581242
2016-11-10,0.0094971785483881,0.0007434361194240532,1.0,0.0094971785483881
2016-11-17,0.0077783421148946,0.0030556285852472815,1.0,0.0077783421148946
2016-11-24,-0.005133044989229,0.0011236816377139462,1.0,-0.005133044989229
2016-12-01,0.0250955559428849,-0.0007008598408306092,-1.0,-0.0250955559428849
2016-12-08,0.0073460469341037,0.001977182914639314,1.0,0.0073460469341037
2016-12-15,-0.0063247957483811,0.0016293823634327736,1.0,-0.0063247957483811
2016-12-22,0.0012961081751168,0.0012170913381223886,1.0,0.0012961081751168
2016-12-29,0.0090961024367777,-0.000303213859947209,-1.0,-0.0090961024367777
2017-01-05,0.0005740363079729,-0.0005561738562390986,-1.0,-0.0005740363079729
2017-01-12,-0.0027407496253033,0.0015459681226893604,1.0,-0.0027407496253033
2017-01-19,0.0150255124825289,0.0014724063077591882,1.0,0.0150255124825289
2017-01-26,-0.0068259264527865,0.0020392915187162474,1.0,-0.0068259264527865
2017-02-02,0.0123481734593822,0.0018808831749522613,1.0,0.0123481734593822
2017-02-09,0.0177089076367806,0.0011444288547594018,1.0,0.0177089076367806
2017-02-16,0.0073010446911165,0.000685035874278553,1.0,0.0073010446911165
2017-02-23,0.0077101554537017,0.0004945996738926893,1.0,0.0077101554537017
2017-03-02,-0.0059353143251179,0.00026173615100530314,1.0,-0.0059353143251179
2017-03-09,0.0068161662479973,0.0006188854925631477,1.0,0.0068161662479973
2017-03-16,-0.0188360919064303,0.00016273463885994036,1.0,-0.0188360919064303
2017-03-23,0.0139514056137821,-0.00046336337352323253,-1.0,-0.0139514056137821
2017-03-30,-0.0036036048452849,0.00043767079366668703,1.0,-0.0036036048452849
2017-04-06,-0.0125228104605055,0.0018494631271787638,1.0,-0.0125228104605055
2017-04-13,0.0120979106139582,0.002019815003546892,1.0,0.0120979106139582
2017-04-20,0.0137572900261631,0.0012908722242524807,1.0,0.0137572900261631
2017-04-27,0.0006702938296827,0.0017831635347734362,1.0,0.0006702938296827
2017-05-04,0.0025934801925373,0.0019920703908531123,1.0,0.0025934801925373
2017-05-11,-0.0109629575521452,0.001682499710760455,1.0,-0.0109629575521452
2017-05-18,0.0208560852771864,0.0010694121129748342,1.0,0.0208560852771864
2017-05-25,0.0065964586743936,0.0011309822595167037,1.0,0.0065964586743936
2017-06-01,0.0017243752967495,0.000540899793472049,1.0,0.0017243752967495
2017-06-08,-4.1106979564276e-05,0.0008964230739326619,1.0,-4.1106979564276e-05
2017-06-15,-0.0038221870110923,0.0011473520460399777,1.0,-0.0038221870110923
2017-06-22,-0.0012898690022664,0.0006729493351331612,1.0,-0.0012898690022664
2017-06-29,-0.0033202401681036,0.0007436785322370466,1.0,-0.0033202401681036
2017-07-06,0.0159599527646374,0.0010677951076706281,1.0,0.0159599527646374
2017-07-13,0.0109049879499281,0.000988670069892554,1.0,0.0109049879499281
2017-07-20,0.000404889700059,0.0015020263033735885,1.0,0.000404889700059
2017-07-27,-0.0009715201051596,0.0011293709661256664,1.0,-0.0009715201051596
2017-08-03,-0.0130423588286587,0.0009201938060183759,1.0,-0.0130423588286587
2017-08-10,-0.0027523546600241,0.0013445542157608258,1.0,-0.0027523546600241
2017-08-17,0.0036954679641079,0.0007927936347681095,1.0,0.0036954679641079
2017-08-24,0.0142431101535569,0.0006044130107885173,1.0,0.0142431101535569
2017-08-31,-0.0025086823628193,0.00020793832033478633,1.0,-0.0025086823628193
2017-09-07,0.012959347807623,0.0014158631026359677,1.0,0.012959347807623
2017-09-14,-0.0028029647970848,0.0009805054360059215,1.0,-0.0028029647970848
2017-09-21,0.0087924095647897,0.000819964271328694,1.0,0.0087924095647897
2017-09-28,0.0170693873604275,0.000681081074203515,1.0,0.0170693873604275
2017-10-05,-7.847545998629357e-05,0.00010507803267625535,1.0,-7.847545998629357e-05
2017-10-12,0.0045057999771254,0.00032064264976204235,1.0,0.0045057999771254
2017-10-19,-0.0006647610249794,0.0005361071522645739,1.0,-0.0006647610249794
2017-10-26,0.0076774242034716,0.0007943975080570494,1.0,0.0076774242034716
2017-11-02,0.0022491547931977,0.0004906732191500089,1.0,0.0022491547931977
2017-11-09,0.0017415073106157,0.000669401385847399,1.0,0.0017415073106157
2017-11-16,0.0043982128730233,0.0007370586525175772,1.0,0.0043982128730233
2017-11-23,0.0200094189940287,0.0011899507273146778,1.0,0.0200094189940287
2017-11-30,-0.0035532591825955,-0.00044960336121436964,-1.0,0.0035532591825955
2017-12-07,0.0060030840500164,0.0018940635095641204,1.0,0.0060030840500164
2017-12-14,0.0072010067371088,0.0019396433198381074,1.0,0.0072010067371088
2017-12-21,0.0061818272138642,0.0016460558149919314,1.0,0.0061818272138642
2017-12-28,0.0138654390274801,0.0002342234394413166,1.0,0.0138654390274801
2018-01-04,0.0164683702199415,-0.0005713159034472549,-1.0,-0.0164683702199415
2018-01-11,0.0108778780074221,0.0013652646692192969,1.0,0.0108778780074221
